1955-10-03,42.380001,10500000
1955-10-10,41.220001,12210000
1955-10-17,42.59,8660000
1955-10-24,42.369999,8980000
1955-10-31,43.959999,9690000
1955-11-07,45.240002,9360000
1955-11-14,45.540001,12410000
1955-11-21,45.68,8970000
1955-11-28,45.439999,12500000
1955-12-05,45.889999,13090000
1955-12-12,45.130001,12180000
1955-12-19,45.5,11940000
1955-12-26,45.48,9010000
1956-01-02,45.139999,9360000
1956-01-09,44.669998,12100000
1956-01-16,43.220001,11350000
1956-01-23,43.349998,10620000
1956-01-30,44.779999,9750000
1956-02-06,43.639999,10310000
1956-02-13,44.52,10600000
1956-02-20,45.32,10560000
1956-02-27,45.810001,14150000
1956-03-05,46.700001,14170000
1956-03-12,48.139999,15430000
1956-03-19,48.830002,14090000
1956-03-26,48.48,11350000
1956-04-02,48.849998,14190000
1956-04-09,47.950001,12940000
1956-04-16,47.759998,11640000
1956-04-23,47.990002,12600000
1956-04-30,48.509998,13170000
1956-05-07,47.119999,12840000
1956-05-14,46.389999,11160000
1956-05-21,44.619999,11540000
1956-05-28,45.580002,8670000
1956-06-04,45.139999,9870000
1956-06-11,46.369999,8880000
1956-06-18,46.59,7990000
1956-06-25,46.970001,9000000
1956-07-02,48.040001,7870000
1956-07-09,48.720001,11350000
1956-07-16,49.349998,11280000
1956-07-23,49.080002,10530000
1956-07-30,49.639999,11590000
1956-08-06,49.09,11530000
1956-08-13,48.82,9030000
1956-08-20,47.950001,8900000
1956-08-27,47.509998,8020000
1956-09-03,47.810001,7160000
1956-09-10,47.209999,9820000
1956-09-17,46.580002,10440000
1956-09-24,45.349998,9800000
1956-10-01,46.450001,10360000
1956-10-08,47,7380000
1956-10-15,46.240002,8190000
1956-10-22,46.27,7840000
1956-10-29,46.98,10600000
1956-11-05,46.34,9140000
1956-11-12,45.740002,10060000
1956-11-19,45.139999,8990000
1956-11-26,45.080002,11290000
1956-12-03,47.040001,11980000
1956-12-10,46.540001,11810000
1956-12-17,46.369999,11210000
1956-12-24,46.560001,7650000
1956-12-31,46.66,10610000
1957-01-07,46.18,11870000
1957-01-14,44.639999,11470000
1957-01-21,44.82,10500000
1957-01-28,44.619999,9050000
1957-02-04,43.32,10430000
1957-02-11,43.509998,11950000
1957-02-18,43.48,6940000
1957-02-25,43.740002,8230000
1957-03-04,44.07,9050000
1957-03-11,44.049999,8270000
1957-03-18,44.060001,8060000
1957-03-25,44.110001,8540000
1957-04-01,44.490002,9730000
1957-04-08,44.98,11990000
1957-04-15,45.41,8670000
1957-04-22,45.5,13410000
1957-04-29,46.34,12050000
1957-05-06,46.59,12050000
